id;id_bien;date;valeur
222;222;03/01/2020;33000
223;223;03/01/2020;40000
224;224;03/01/2020;56650
225;225;03/01/2020;160000
226;226;03/01/2020;360000
227;227;03/01/2020;171000
228;228;03/01/2020;213500
229;229;03/01/2020;157500
230;230;03/01/2020;255680
231;231;03/01/2020;244000
232;232;03/01/2020;435000
233;233;03/01/2020;254000
234;234;03/01/2020;284984
235;235;03/01/2020;302000
236;236;03/01/2020;548000
237;237;03/01/2020;877100
238;238;03/01/2020;213615
239;239;03/01/2020;300800
240;240;03/01/2020;857950
241;241;03/01/2020;380000
242;242;03/01/2020;318700
243;243;03/01/2020;256760
244;244;03/01/2020;291262
245;245;03/01/2020;161320
246;246;03/01/2020;164000
247;247;03/01/2020;662300
248;248;03/01/2020;227600
249;249;03/01/2020;312450
250;250;03/01/2020;348450
251;251;03/01/2020;298333
252;252;03/01/2020;326200
253;253;03/01/2020;349000
254;254;03/01/2020;43000
255;255;03/01/2020;192000
256;256;03/01/2020;142100
257;257;03/01/2020;572000
258;258;03/01/2020;130000
259;259;03/01/2020;134000
260;260;03/01/2020;209000
261;261;03/01/2020;378850
262;262;03/01/2020;440425
263;263;03/01/2020;331000
264;264;03/01/2020;410370
265;265;03/01/2020;145000
266;266;03/01/2020;218000
267;267;03/01/2020;269000
268;268;03/01/2020;374675
269;269;03/01/2020;163000
270;270;03/01/2020;224500
271;271;03/01/2020;159000
272;272;03/01/2020;195600
273;273;03/01/2020;240000
274;274;03/01/2020;174000
275;275;04/01/2020;84000
276;276;04/01/2020;76100
277;277;04/01/2020;67750
278;278;04/01/2020;75200
279;279;04/01/2020;176000
280;280;04/01/2020;123000
281;281;04/01/2020;87900
282;282;04/01/2020;57200
283;283;04/01/2020;74000
284;284;06/01/2020;285000
285;285;06/01/2020;429250
286;286;06/01/2020;196000
287;287;06/01/2020;443000
288;288;06/01/2020;170000
289;289;06/01/2020;128600
290;290;06/01/2020;81000
291;291;06/01/2020;335000
292;292;06/01/2020;212200
293;293;06/01/2020;643815
294;294;06/01/2020;113200
295;295;06/01/2020;88000
296;296;06/01/2020;99500
297;297;06/01/2020;90000
298;298;06/01/2020;68600
299;299;06/01/2020;52000
300;300;06/01/2020;207500
301;301;06/01/2020;237000
302;302;06/01/2020;72200
303;303;06/01/2020;318000
304;304;06/01/2020;330850
305;305;06/01/2020;144950
306;306;06/01/2020;144000
307;307;06/01/2020;82000
308;308;06/01/2020;298000
309;309;06/01/2020;91000
310;310;06/01/2020;265000
311;311;06/01/2020;197000
312;312;06/01/2020;375000
313;313;06/01/2020;104000
314;314;06/01/2020;173000
315;315;06/01/2020;275000
316;316;06/01/2020;160000
317;317;06/01/2020;110000
318;318;06/01/2020;53900
319;319;06/01/2020;206300
320;320;06/01/2020;72000
321;321;06/01/2020;188900
322;322;06/01/2020;65000
323;323;06/01/2020;149500
324;324;06/01/2020;150900
325;325;06/01/2020;90000
326;326;06/01/2020;106000
327;327;06/01/2020;86000
328;328;06/01/2020;46000
329;329;06/01/2020;72000
330;330;06/01/2020;88000
331;331;06/01/2020;137000
332;332;06/01/2020;360000
333;333;06/01/2020;33000
334;334;06/01/2020;122450
335;335;06/01/2020;99750
336;336;06/01/2020;153300
337;337;06/01/2020;172950
338;338;06/01/2020;71530
339;339;06/01/2020;78000
340;340;06/01/2020;204000
341;341;06/01/2020;155000
342;342;06/01/2020;134000
343;343;06/01/2020;97000
344;344;06/01/2020;162000
345;345;06/01/2020;142200
346;346;06/01/2020;214000
347;347;06/01/2020;240000
348;348;06/01/2020;120000
349;349;06/01/2020;75200
350;350;06/01/2020;33000
351;351;06/01/2020;31000
352;352;06/01/2020;43000
353;353;06/01/2020;44950
354;354;06/01/2020;138000
355;355;06/01/2020;221300
356;356;06/01/2020;291000
357;357;06/01/2020;145000
358;358;06/01/2020;106000
359;359;06/01/2020;87000
360;360;06/01/2020;127900
361;361;06/01/2020;47000
362;362;06/01/2020;105003
363;363;06/01/2020;37000
364;364;06/01/2020;85500
365;365;06/01/2020;88000
366;366;06/01/2020;30500
367;367;06/01/2020;52381
368;368;06/01/2020;46000
369;369;06/01/2020;86000
370;370;06/01/2020;120300
371;371;06/01/2020;158500
372;372;06/01/2020;270000
373;373;06/01/2020;130000
374;374;06/01/2020;265320
375;375;06/01/2020;325000
376;376;06/01/2020;99900
377;377;06/01/2020;130000
378;378;06/01/2020;202380
379;379;06/01/2020;300000
380;380;06/01/2020;38200
381;381;06/01/2020;240000
382;382;06/01/2020;43000
383;383;06/01/2020;169000
384;384;06/01/2020;368000
385;385;06/01/2020;106574
386;386;06/01/2020;449000
387;387;06/01/2020;334450
388;388;06/01/2020;380000
389;389;06/01/2020;1829700
390;390;06/01/2020;3380000
391;391;06/01/2020;1565002
392;392;06/01/2020;800000
393;393;06/01/2020;362050
394;394;06/01/2020;482000
395;395;06/01/2020;601400
396;396;06/01/2020;506500
397;397;06/01/2020;204650
398;398;06/01/2020;1475700
399;399;06/01/2020;551800
400;400;06/01/2020;362300
401;401;06/01/2020;295700
402;402;06/01/2020;688292
403;403;06/01/2020;596650
404;404;06/01/2020;471000
405;405;06/01/2020;95000
406;406;06/01/2020;590000
407;407;06/01/2020;533000
408;408;06/01/2020;126000
409;409;06/01/2020;607500
410;410;06/01/2020;7420000
411;411;06/01/2020;328950
412;412;06/01/2020;552800
413;413;06/01/2020;343000
414;414;06/01/2020;532000
415;415;06/01/2020;1613000
416;416;06/01/2020;352500
417;417;06/01/2020;276930
418;418;06/01/2020;1188000
419;419;06/01/2020;112000
420;420;06/01/2020;403000
421;421;06/01/2020;60000
422;422;06/01/2020;124000
423;423;06/01/2020;225000
424;424;06/01/2020;185500
425;425;06/01/2020;113000
426;426;06/01/2020;45000
427;427;06/01/2020;189000
428;428;06/01/2020;145000
429;429;06/01/2020;257000
430;430;06/01/2020;175000
431;431;06/01/2020;370050
432;432;06/01/2020;128000
433;433;06/01/2020;168500
434;434;06/01/2020;582000
435;435;06/01/2020;181500
436;436;06/01/2020;240750
437;437;06/01/2020;271500
438;438;06/01/2020;102820
439;439;06/01/2020;740000
440;440;06/01/2020;54000
441;441;06/01/2020;224900
442;442;06/01/2020;90000
443;443;06/01/2020;148500
444;444;06/01/2020;372841
445;445;06/01/2020;235200
446;446;06/01/2020;80000
447;447;06/01/2020;182500
448;448;06/01/2020;103000
449;449;06/01/2020;51000
450;450;06/01/2020;134500
451;451;06/01/2020;39000
452;452;06/01/2020;168637
453;453;06/01/2020;265000
454;454;06/01/2020;134000
455;455;06/01/2020;291150
456;456;06/01/2020;377000
457;457;06/01/2020;391200
458;458;06/01/2020;476469
459;459;06/01/2020;910000
460;460;06/01/2020;186000
461;461;06/01/2020;164000
462;462;06/01/2020;185000
463;463;06/01/2020;388326
464;464;06/01/2020;606820
465;465;06/01/2020;423100
466;466;06/01/2020;518192
467;467;06/01/2020;345000
468;468;06/01/2020;335000
469;469;06/01/2020;121000
470;470;06/01/2020;380000
471;471;06/01/2020;1550000
472;472;06/01/2020;645000
473;473;06/01/2020;825750
474;474;06/01/2020;345000
475;475;06/01/2020;166000
476;476;06/01/2020;254800
477;477;06/01/2020;460000
478;478;06/01/2020;1225000
479;479;06/01/2020;354750
480;480;06/01/2020;196800
481;481;06/01/2020;156350
482;482;06/01/2020;350000
483;483;06/01/2020;644000
484;484;06/01/2020;319000
485;485;06/01/2020;160000
486;486;06/01/2020;240000
487;487;06/01/2020;435000
488;488;06/01/2020;408000
489;489;06/01/2020;153000
490;490;06/01/2020;187000
491;491;06/01/2020;420600
492;492;06/01/2020;281000
493;493;06/01/2020;168500
494;494;06/01/2020;267000
495;495;06/01/2020;129000
496;496;06/01/2020;197050
497;497;06/01/2020;389980
498;498;06/01/2020;109000
499;499;06/01/2020;195000
500;500;06/01/2020;137000
501;501;06/01/2020;189800
502;502;06/01/2020;285500
503;503;06/01/2020;165000
504;504;06/01/2020;225000
505;505;06/01/2020;252000
506;506;06/01/2020;244783
507;507;06/01/2020;1400000
508;508;06/01/2020;240750
509;509;06/01/2020;100000
510;510;06/01/2020;660000
511;511;06/01/2020;1690000
512;512;06/01/2020;130000
513;513;06/01/2020;179500
514;514;06/01/2020;212500
515;515;06/01/2020;208000
516;516;06/01/2020;181230
517;517;07/01/2020;220900
518;518;07/01/2020;212150
519;519;07/01/2020;262000
520;520;07/01/2020;131990
521;521;07/01/2020;133950
522;522;07/01/2020;405000
523;523;07/01/2020;151000
524;524;07/01/2020;581098
525;525;07/01/2020;245000
526;526;07/01/2020;198000
527;527;07/01/2020;233000
528;528;07/01/2020;73500
529;529;07/01/2020;140000
530;530;07/01/2020;66000
531;531;07/01/2020;42500
532;532;07/01/2020;59000
533;533;07/01/2020;66820
534;534;07/01/2020;51000
535;535;07/01/2020;257965
536;536;07/01/2020;150000
537;537;07/01/2020;172000
538;538;07/01/2020;75000
539;539;07/01/2020;140000
540;540;07/01/2020;169600
541;541;07/01/2020;12000
542;542;07/01/2020;74900
543;543;07/01/2020;162000
544;544;07/01/2020;88000
545;545;07/01/2020;87000
546;546;07/01/2020;361000
547;547;07/01/2020;218000
548;548;07/01/2020;159000
549;549;07/01/2020;107000
550;550;07/01/2020;82500
551;551;07/01/2020;123000
552;552;07/01/2020;97000
553;553;07/01/2020;39000
554;554;07/01/2020;34450
555;555;07/01/2020;80300
556;556;07/01/2020;102000
557;557;07/01/2020;92600
558;558;07/01/2020;59000
559;559;07/01/2020;84500
560;560;07/01/2020;111800
561;561;07/01/2020;51500
562;562;07/01/2020;73774
563;563;07/01/2020;166450
564;564;07/01/2020;165000
565;565;07/01/2020;371500
566;566;07/01/2020;150400
567;567;07/01/2020;204620
568;568;07/01/2020;118400
569;569;07/01/2020;216000
570;570;07/01/2020;233000
571;571;07/01/2020;60000
572;572;07/01/2020;123000
573;573;07/01/2020;144310
574;574;07/01/2020;76400
575;575;07/01/2020;69000
576;576;07/01/2020;128420
577;577;07/01/2020;80750
578;578;07/01/2020;196400
579;579;07/01/2020;57000
580;580;07/01/2020;602500
581;581;07/01/2020;283050
582;582;07/01/2020;192000
583;583;07/01/2020;61610
584;584;07/01/2020;86980
585;585;07/01/2020;84800
586;586;07/01/2020;253000
587;587;07/01/2020;56500
588;588;07/01/2020;45600
589;589;07/01/2020;245230
590;590;07/01/2020;119000
591;591;07/01/2020;92000
592;592;07/01/2020;179900
593;593;07/01/2020;98000
594;594;07/01/2020;127000
595;595;07/01/2020;167300
596;596;07/01/2020;143300
597;597;07/01/2020;52000
598;598;07/01/2020;92000
599;599;07/01/2020;137900
600;600;07/01/2020;172900
601;601;07/01/2020;132197
602;602;07/01/2020;11000
603;603;07/01/2020;120000
604;604;07/01/2020;585000
605;605;07/01/2020;67500
606;606;07/01/2020;31500
607;607;07/01/2020;275000
608;608;07/01/2020;74000
609;609;07/01/2020;90000
610;610;07/01/2020;209750
611;611;07/01/2020;196500
612;612;07/01/2020;142040
613;613;07/01/2020;183400
614;614;07/01/2020;170000
615;615;07/01/2020;261470
616;616;07/01/2020;630000
617;617;07/01/2020;40000
618;618;07/01/2020;207200
619;619;07/01/2020;266000
620;620;07/01/2020;223090
621;621;07/01/2020;1250000
622;622;07/01/2020;680000
623;623;07/01/2020;459000
624;624;07/01/2020;312000
625;625;07/01/2020;519000
626;626;07/01/2020;324000
627;627;07/01/2020;308729
628;628;07/01/2020;554690
629;629;07/01/2020;231000
630;630;07/01/2020;189000
631;631;07/01/2020;145000
632;632;07/01/2020;192500
633;633;07/01/2020;337000
634;634;07/01/2020;200000
635;635;07/01/2020;70000
636;636;07/01/2020;371270
637;637;07/01/2020;108600
638;638;07/01/2020;423000
639;639;07/01/2020;132500
640;640;07/01/2020;287000
641;641;07/01/2020;468000
642;642;07/01/2020;111500
643;643;07/01/2020;175000
644;644;07/01/2020;47500
645;645;07/01/2020;116000
646;646;07/01/2020;78500
647;647;07/01/2020;138500
648;648;07/01/2020;540000
649;649;07/01/2020;71500
650;650;07/01/2020;421280
651;651;07/01/2020;234000
652;652;07/01/2020;199120
653;653;07/01/2020;339200
654;654;07/01/2020;514142
655;655;07/01/2020;201813
656;656;07/01/2020;202500
657;657;07/01/2020;220000
658;658;07/01/2020;315000
659;659;07/01/2020;149000
660;660;07/01/2020;35000
661;661;08/01/2020;720000
662;662;08/01/2020;190000
663;663;08/01/2020;241030
664;664;08/01/2020;620000
665;665;08/01/2020;97500
666;666;08/01/2020;309000
667;667;08/01/2020;490000
668;668;08/01/2020;340750
669;669;08/01/2020;214700
670;670;08/01/2020;415000
671;671;08/01/2020;195000
672;672;08/01/2020;205000
673;673;08/01/2020;146880
674;674;08/01/2020;95000
675;675;08/01/2020;57000
676;676;08/01/2020;48420
677;677;08/01/2020;93500
678;678;08/01/2020;98000
679;679;08/01/2020;75500
680;680;08/01/2020;105000
681;681;08/01/2020;119800
682;682;08/01/2020;40000
683;683;08/01/2020;152000
684;684;08/01/2020;85000
685;685;08/01/2020;68000
686;686;08/01/2020;65748
687;687;08/01/2020;76500
688;688;08/01/2020;242000
689;689;08/01/2020;223400
690;690;08/01/2020;201400
691;691;08/01/2020;215000
692;692;08/01/2020;148000
693;693;08/01/2020;187000
694;694;08/01/2020;22000
695;695;08/01/2020;21750
696;696;08/01/2020;68500
697;697;08/01/2020;108000
698;698;08/01/2020;500000
699;699;08/01/2020;248910
700;700;08/01/2020;85800
701;701;08/01/2020;130000
702;702;08/01/2020;163400
703;703;08/01/2020;257500
704;704;08/01/2020;133200
705;705;08/01/2020;139000
706;706;08/01/2020;243000
707;707;08/01/2020;218000
708;708;08/01/2020;149400
709;709;08/01/2020;147800
710;710;08/01/2020;133900
711;711;08/01/2020;160000
712;712;08/01/2020;79000
713;713;08/01/2020;278400
714;714;08/01/2020;273600
715;715;08/01/2020;120930
716;716;08/01/2020;100000
717;717;08/01/2020;106500
718;718;08/01/2020;149000
719;719;08/01/2020;165200
720;720;08/01/2020;58000
721;721;08/01/2020;145000
722;722;08/01/2020;54500
723;723;08/01/2020;283000
724;724;08/01/2020;237000
725;725;08/01/2020;153190
726;726;08/01/2020;65210
727;727;08/01/2020;185000
728;728;08/01/2020;45082
729;729;08/01/2020;92000
730;730;08/01/2020;141000
731;731;08/01/2020;43000
732;732;08/01/2020;138400
733;733;08/01/2020;78000
734;734;08/01/2020;141650
735;735;08/01/2020;61750
736;736;08/01/2020;92800
737;737;08/01/2020;106500
738;738;08/01/2020;93500
739;739;08/01/2020;142000
740;740;08/01/2020;36900
741;741;08/01/2020;145000
742;742;08/01/2020;45000
743;743;08/01/2020;157000
744;744;08/01/2020;243010
745;745;08/01/2020;155490
746;746;08/01/2020;235294
747;747;08/01/2020;740000
748;748;08/01/2020;254000
749;749;08/01/2020;119000
750;750;08/01/2020;26500
751;751;08/01/2020;17000
752;752;08/01/2020;221775
753;753;08/01/2020;105000
754;754;08/01/2020;236538
755;755;08/01/2020;572500
756;756;08/01/2020;370000
757;757;08/01/2020;648600
758;758;08/01/2020;879000
759;759;08/01/2020;432000
760;760;08/01/2020;1195000
761;761;08/01/2020;2184420
762;762;08/01/2020;1493825
763;763;08/01/2020;871900
764;764;08/01/2020;215000
765;765;08/01/2020;744000
766;766;08/01/2020;384000
767;767;08/01/2020;845575
768;768;08/01/2020;599100
769;769;08/01/2020;327500
770;770;08/01/2020;1140000
771;771;08/01/2020;545000
772;772;08/01/2020;383000
773;773;08/01/2020;267000
774;774;08/01/2020;478000
775;775;08/01/2020;585000
776;776;08/01/2020;721900
777;777;08/01/2020;1091250
778;778;08/01/2020;663688
779;779;08/01/2020;317320
780;780;08/01/2020;516000
781;781;08/01/2020;900800
782;782;08/01/2020;93000
783;783;08/01/2020;269000
784;784;08/01/2020;325500
785;785;08/01/2020;50000
786;786;08/01/2020;438750
787;787;08/01/2020;91000
788;788;08/01/2020;420000
789;789;08/01/2020;188596
790;790;08/01/2020;165000
791;791;08/01/2020;128000
792;792;08/01/2020;187000
793;793;08/01/2020;132000
794;794;08/01/2020;493600
795;795;08/01/2020;470000
796;796;08/01/2020;158000
797;797;08/01/2020;139650
798;798;08/01/2020;254000
799;799;08/01/2020;292500
800;800;08/01/2020;97000
801;801;08/01/2020;257500
802;802;08/01/2020;198000
803;803;08/01/2020;201000
804;804;08/01/2020;101885
805;805;08/01/2020;275000
806;806;08/01/2020;453000
807;807;08/01/2020;113000
808;808;08/01/2020;67000
809;809;08/01/2020;53500
810;810;08/01/2020;61000
811;811;08/01/2020;150000
812;812;08/01/2020;76000
813;813;08/01/2020;93840
814;814;08/01/2020;123400
815;815;08/01/2020;109990
816;816;08/01/2020;212000
817;817;08/01/2020;146835
818;818;08/01/2020;294000
819;819;08/01/2020;82500
820;820;08/01/2020;197200
821;821;08/01/2020;247000
822;822;08/01/2020;497000
823;823;08/01/2020;414800
824;824;08/01/2020;930000
825;825;08/01/2020;100000
826;826;08/01/2020;200000
827;827;08/01/2020;190000
828;828;08/01/2020;313000
829;829;08/01/2020;216890
830;830;08/01/2020;182000
831;831;08/01/2020;208000
832;832;08/01/2020;352150
833;833;08/01/2020;372000
834;834;08/01/2020;490000
835;835;08/01/2020;627110
836;836;08/01/2020;1042127
837;837;08/01/2020;262500
838;838;08/01/2020;475260
839;839;08/01/2020;115500
840;840;08/01/2020;155000
841;841;08/01/2020;212525
842;842;08/01/2020;443300
843;843;08/01/2020;245000
844;844;08/01/2020;247000
845;845;08/01/2020;253250
846;846;08/01/2020;426250
847;847;08/01/2020;155000
848;848;08/01/2020;141000
849;849;08/01/2020;196000
850;850;08/01/2020;114000
851;851;08/01/2020;181900
852;852;08/01/2020;207000
853;853;08/01/2020;80000
854;854;08/01/2020;842000
855;855;08/01/2020;361000
856;856;08/01/2020;543000
857;857;08/01/2020;930000
858;858;08/01/2020;173000
859;859;08/01/2020;387000
860;860;08/01/2020;360976
861;861;08/01/2020;247400
862;862;08/01/2020;396450
863;863;08/01/2020;310000
864;864;08/01/2020;45480
865;865;08/01/2020;134000
866;866;08/01/2020;264800
867;867;08/01/2020;387200
868;868;08/01/2020;229000
869;869;08/01/2020;355000
870;870;08/01/2020;247000
871;871;08/01/2020;122900
872;872;09/01/2020;212000
873;873;09/01/2020;309000
874;874;09/01/2020;200750
875;875;09/01/2020;474801
876;876;09/01/2020;174000
877;877;09/01/2020;125110
878;878;09/01/2020;119175
879;879;09/01/2020;121300
880;880;09/01/2020;314600
881;881;09/01/2020;179000
882;882;09/01/2020;97800
883;883;09/01/2020;54500
884;884;09/01/2020;128850
885;885;09/01/2020;106000
886;886;09/01/2020;157500
887;887;09/01/2020;77020
888;888;09/01/2020;180000
889;889;09/01/2020;100000
890;890;09/01/2020;125000
891;891;09/01/2020;175000
892;892;09/01/2020;146400
893;893;09/01/2020;118000
894;894;09/01/2020;143000
895;895;09/01/2020;67000
896;896;09/01/2020;90500
897;897;09/01/2020;101250
898;898;09/01/2020;252750
899;899;09/01/2020;127000
900;900;09/01/2020;178000
901;901;09/01/2020;388000
902;902;09/01/2020;120000
903;903;09/01/2020;103000
904;904;09/01/2020;91000
905;905;09/01/2020;138370
906;906;09/01/2020;881000
907;907;09/01/2020;51500
908;908;09/01/2020;175400
909;909;09/01/2020;213390
910;910;09/01/2020;118000
911;911;09/01/2020;222490
912;912;09/01/2020;188000
913;913;09/01/2020;96300
914;914;09/01/2020;142950
915;915;09/01/2020;272825
916;916;09/01/2020;138100
917;917;09/01/2020;102500
918;918;09/01/2020;158500
919;919;09/01/2020;83980
920;920;09/01/2020;348000
921;921;09/01/2020;351000
922;922;09/01/2020;207600
923;923;09/01/2020;196000
924;924;09/01/2020;259600
925;925;09/01/2020;206400
926;926;09/01/2020;306200
927;927;09/01/2020;755000
928;928;09/01/2020;328000
929;929;09/01/2020;70500
930;930;09/01/2020;75000
931;931;09/01/2020;87450
932;932;09/01/2020;175200
933;933;09/01/2020;97500
934;934;09/01/2020;166900
935;935;09/01/2020;188035
936;936;09/01/2020;121000
937;937;09/01/2020;156500
938;938;09/01/2020;362000
939;939;09/01/2020;149150
940;940;09/01/2020;212700
941;941;09/01/2020;330500
942;942;09/01/2020;167000
943;943;09/01/2020;41000
944;944;09/01/2020;115125
945;945;09/01/2020;95760
946;946;09/01/2020;83640
947;947;09/01/2020;60000
948;948;09/01/2020;144300
949;949;09/01/2020;80200
950;950;09/01/2020;106000
951;951;09/01/2020;135000
952;952;09/01/2020;199688
953;953;09/01/2020;696290
954;954;09/01/2020;151598
955;955;09/01/2020;86511
956;956;09/01/2020;279050
957;957;09/01/2020;232300
958;958;09/01/2020;125120
959;959;09/01/2020;191115
960;960;09/01/2020;26000
961;961;09/01/2020;59000
962;962;09/01/2020;107000
963;963;09/01/2020;370000
964;964;09/01/2020;65500
965;965;09/01/2020;46000
966;966;09/01/2020;306500
967;967;09/01/2020;749760
968;968;09/01/2020;175000
969;969;09/01/2020;250000
970;970;09/01/2020;72000
971;971;09/01/2020;127000
972;972;09/01/2020;95000
973;973;09/01/2020;132000
974;974;09/01/2020;30500
975;975;09/01/2020;340055
976;976;09/01/2020;453250
977;977;09/01/2020;257800
978;978;09/01/2020;227600
979;979;09/01/2020;257200
980;980;09/01/2020;163000
981;981;09/01/2020;121850
982;982;09/01/2020;124650
983;983;09/01/2020;115000
984;984;09/01/2020;132400
985;985;09/01/2020;78000
986;986;09/01/2020;49000
987;987;09/01/2020;741500
988;988;09/01/2020;380000
989;989;09/01/2020;1011500
990;990;09/01/2020;261500
991;991;09/01/2020;485625
992;992;09/01/2020;648400
993;993;09/01/2020;887000
994;994;09/01/2020;920000
995;995;09/01/2020;505000
996;996;09/01/2020;252500
